Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
19757,2019-01-13 00:24:34,4260059589824237,fraud_Cormier LLC,shopping_net,6.76,Aaron,Rogers,M,969 Huerta Path Apt. 270,Valentine,NE,69201,42.8062,-100.6215,4005,Network engineer,1945-03-15,88a8512b4156d34cca431a0f0af56fad,1326414274,43.222286,-100.798748,0.0
17318,2019-01-11 09:34:20,30270432095985,"fraud_Osinski, Ledner and Leuschke",grocery_pos,110.15,Lisa,Lin,F,908 Brooks Brook,Lomax,IL,61454,40.6761,-91.0391,725,Environmental consultant,1972-11-28,e3afa4dc5225d17262bdea6551a557b9,1326274460,40.760727,-90.426756,0.0
18673,2019-01-12 08:52:07,3521815216091574,"fraud_Huel, Hammes and Witting",grocery_pos,98.51,Wayne,Marsh,M,172 Leonard Island,Dumont,CO,80436,39.7532,-105.6356,565,Mental health nurse,1978-08-27,b915ac5ad183c10d1b6fc7caae1ef2db,1326358327,39.773901,-105.131689,0.0
4209,2019-01-03 15:02:40,4661996144291811856,"fraud_Bahringer, Osinski and Block",food_dining,35.74,Linda,Park,F,24607 Charles Mountains,Fenelton,PA,16034,40.8555,-79.7372,2054,Operations geologist,1963-08-04,f76ddcd1181b7ece762adeba64bb319f,1325602960,41.086906,-79.568802,0.0
31706,2019-01-20 01:01:03,4917187576956394,fraud_Christiansen-Gusikowski,misc_pos,8.57,Joel,Rivera,M,121 Solis Summit Apt. 934,Tryon,OK,74875,35.8759,-96.9623,1165,"Psychotherapist, child",1944-11-11,6eb45e1455fe36efcdc0e2ddbb7f0334,1327021263,35.391377,-97.821274,0.0
1122,2019-01-01 13:38:43,6011552879910390,"fraud_Walter, Hettinger and Kessler",personal_care,71.32,Robert,Long,M,529 Joshua Knoll Apt. 511,Lonetree,WY,82936,41.0552,-110.1603,49,Research scientist (physical sciences),1981-07-05,eca0d04566cc5afacd0e83d962027a37,1325425123,41.893217,-109.472759,0.0
11076,2019-01-07 15:37:15,630424987505,fraud_Dickinson Ltd,misc_pos,1.57,Jennifer,Black,F,2870 Bean Terrace Apt. 756,Thomas,WV,26292,39.1505,-79.503,836,Forensic psychologist,1981-08-29,f1e3c35ca0ec7d341c53f817d5d1c1ad,1325950635,39.897932,-79.94873100000001,0.0
21160,2019-01-13 18:40:32,3575540972310993,fraud_Dickinson-Rempel,misc_pos,2.68,Rachel,Villarreal,F,250 Carrie Throughway,University,MS,38677,34.3396,-89.5736,4198,Curator,2001-06-22,ac4b5c5962570ff956084646ffb1105d,1326480032,33.37558,-90.407122,0.0
34048,2019-01-21 05:14:57,6596735789587928,fraud_Kuphal-Bartoletti,misc_net,1281.09,Spencer,Williams,M,1145 Tony Drive Suite 080,Watertown,MN,55388,44.9595,-93.8482,5619,Licensed conveyancer,1959-01-15,f635a46655ee21460659e16c8ec14536,1327122897,44.353504,-93.231951,0.0
26065,2019-01-15 20:22:23,4761403817546679245,fraud_Waelchi Inc,kids_pets,33.74,Diana,Jacobs,F,69608 Perez Mountain Apt. 006,Viola,AR,72583,36.3924,-91.9932,1679,Psychiatric nurse,1986-05-02,3bede11ae5bdce9b3ed9bf5ad4b49980,1326658943,35.757147,-91.630001,0.0
25299,2019-01-15 14:16:22,2235613922823698,"fraud_Becker, Harris and Harvey",personal_care,51.63,Melissa,Mcclure,F,2027 Snyder Track,Manville,WY,82227,42.73,-104.7024,241,Educational psychologist,1980-12-16,6d802d6332dbff676e3275c50f2b882f,1326636982,41.958155,-104.559511,0.0
8586,2019-01-06 13:18:48,4092452671396169678,fraud_Bahringer Group,health_fitness,91.25,Jeffrey,Vargas,M,478 Alexandria Mount,Bolton,NC,28423,34.3091,-78.3372,2290,"Engineer, biomedical",1945-12-07,b40975b0084a04ef3c15dc46afe2b455,1325855928,33.825565999999995,-79.008274,0.0
11011,2019-01-07 15:06:05,30442439074871,fraud_Pouros-Haag,shopping_pos,912.45,Linda,Sanchez,F,6574 William Hill Apt. 375,Jermyn,PA,18433,41.5744,-75.5881,6508,Training and development officer,1981-06-22,6d9b2d60b4511594a5049b7e6b6c2d30,1325948765,41.896934,-76.367016,0.0
24184,2019-01-15 00:26:48,4658117080136,fraud_Kunze Inc,grocery_pos,51.73,Dwayne,Martinez,M,490 Baldwin Alley Apt. 468,Crownpoint,NM,87313,35.7206,-108.0271,5662,IT consultant,1989-04-08,af423c783d91b7825f3418e6618b317d,1326587208,36.399467,-108.022581,0.0
22776,2019-01-14 13:15:53,38199021865320,"fraud_Hills, Hegmann and Schaefer",health_fitness,76.97,Jesse,Roberts,M,8415 Vaughn Squares Apt. 788,Acworth,NH,3601,43.196000000000005,-72.3001,477,Naval architect,1988-04-15,1602dd109f9fa838e6bbae539e895b82,1326546953,42.999974,-71.392825,0.0
5556,2019-01-04 15:04:15,3586008444788268,fraud_Hills-Witting,shopping_net,14.31,Crystal,Fuller,F,000 Jennifer Mills,Issaquah,WA,98027,47.4974,-122.0107,50489,Osteopath,1984-02-29,eccfef86426665e878d0f842a5163902,1325689455,48.363006,-122.871238,0.0
1923,2019-01-01 19:54:57,4452366298769043,fraud_Hudson-Grady,shopping_pos,2.56,Linda,Davis,F,6602 Ortiz Pine Apt. 179,Blooming Grove,TX,76626,32.0758,-96.701,1563,Financial adviser,1978-03-04,74e9812ce1cca4bb5933c513852cf1ef,1325447697,31.558104,-96.169931,0.0
30611,2019-01-19 06:54:52,2703186189652095,fraud_Rowe-Vandervort,grocery_net,62.76,Jennifer,Banks,F,561 Perry Cove,Moravian Falls,NC,28654,36.0788,-81.1781,3495,"Psychologist, counselling",1988-03-09,16b174f420dec8944716e59b6e25f387,1326956092,36.632549,-80.780651,0.0
33840,2019-01-21 02:34:38,3518669219150142,fraud_Harris Inc,gas_transport,9.18,Dorothy,Thomas,F,537 Rice Square Suite 040,Milford,OH,45150,39.1657,-84.23299999999999,31394,Hospital doctor,1996-11-12,a422be3899829621e7f83d8cc3d38918,1327113278,38.833889,-83.308515,1.0
25319,2019-01-15 14:27:23,4277232699798846,fraud_Schuppe-Schuppe,food_dining,29.98,Jennifer,Vance,F,13299 Patrick Terrace,Rhame,ND,58651,46.1664,-103.7079,475,Illustrator,1955-11-10,5d553ff3a3714f0f9497684e947c1462,1326637643,46.877391,-103.483272,0.0
13137,2019-01-08 12:56:11,3562679455732797,fraud_Kulas Group,health_fitness,59.93,Amanda,Jones,F,7320 Jennifer Forges,Queenstown,MD,21658,39.0026,-76.1424,3862,Maintenance engineer,1962-12-06,dda3e6bbabe09b7685d3dc6c85b4603d,1326027371,39.1914,-75.802213,0.0
17161,2019-01-11 06:38:15,6011626928491360,fraud_Schmitt Ltd,misc_net,2.14,Heather,Roberts,F,62934 Maria Cliffs Suite 350,Bethel Springs,TN,38315,35.2289,-88.64399999999999,3876,Senior tax professional/tax inspector,1960-11-19,7d0bba31ba9a3f19916cfa57342ff221,1326263895,34.705884000000005,-88.14099499999999,0.0
12193,2019-01-08 01:17:02,3583093681934489,fraud_DuBuque LLC,grocery_pos,84.38,Hannah,Knight,F,0900 Beverly Landing,Louisville,KY,40209,38.1901,-85.7519,736284,"Education officer, museum",1961-09-13,7aef683262c643f51a3c967b6b3b7993,1325985422,38.253745,-85.464623,0.0
29770,2019-01-18 16:15:06,30238755902988,fraud_Stamm-Witting,shopping_net,4.08,Danielle,Yu,F,5395 Colon Burgs Suite 037,Thrall,TX,76578,30.592,-97.2893,1766,Press sub,1976-01-02,6d629461f755d56b8d0497233c2c6898,1326903306,29.740402000000003,-97.404401,0.0
13169,2019-01-08 13:17:31,4599285557366057,"fraud_Goyette, Howell and Collier",shopping_pos,109.25,Mary,Williams,F,00315 Ashley Valleys,Burrton,KS,67020,38.0261,-97.6666,1689,Gaffer,1997-11-18,4bcea7271e856503b6e55c5508e4f4dc,1326028651,37.799755,-97.638715,0.0
26975,2019-01-16 11:24:58,4060579726528237,fraud_Will Ltd,food_dining,65.31,Steven,Sanders,M,25955 Amy Via,Ozawkie,KS,66070,39.2136,-95.4404,2661,Theatre director,1948-11-14,3e18df7bcfd03814407b9b38293505f5,1326713098,39.007638,-95.845422,0.0
31101,2019-01-19 15:42:38,30143713661454,fraud_Reilly LLC,home,68.71,Nicholas,Thornton,M,5270 Megan Burg Suite 756,Halma,MN,56729,48.6669,-96.5969,140,"Embryologist, clinical",1942-01-06,65d76473e055efd1779e9f03688c3617,1326987758,47.755003,-96.597229,0.0
33471,2019-01-20 22:18:51,501802953619,fraud_Lynch-Mohr,travel,3.98,Robert,Flores,M,3277 Fields Meadows Apt. 790,Greenview,CA,96037,41.5403,-122.9366,308,Call centre manager,1958-09-20,561d5d624c38deff6e46672ad271b670,1327097931,41.239928000000006,-123.31048,0.0
16270,2019-01-10 15:41:32,30442439074871,fraud_Monahan-Morar,personal_care,91.67,Linda,Sanchez,F,6574 William Hill Apt. 375,Jermyn,PA,18433,41.5744,-75.5881,6508,Training and development officer,1981-06-22,6b06366eb77f7859331534df76f57f6f,1326210092,41.681599,-76.258143,0.0
21721,2019-01-14 00:15:45,374497717543058,"fraud_Heathcote, Yost and Kertzmann",shopping_net,1.35,Linda,Hurst,F,31701 Tucker Square Suite 893,Wilton,ND,58579,47.1709,-100.7944,1190,"Designer, ceramics/pottery",1948-06-30,2f189d220fc2626cc415a759ef263501,1326500145,47.060007,-100.149709,0.0
25369,2019-01-15 14:50:08,4561892980175,fraud_Hackett Group,travel,5.21,Jacqueline,Allen,F,166 Lisa Fords,Greenwood,IN,46143,39.596,-86.1309,78968,Financial adviser,1968-02-10,40dd5b22b1431c3f2128691de7292778,1326639008,38.684754,-85.371737,0.0
18776,2019-01-12 11:05:34,4512828414983801773,fraud_Corwin-Collins,gas_transport,67.11,Monica,Cohen,F,864 Reynolds Plains,Uledi,PA,15484,39.8936,-79.7856,328,Tree surgeon,1983-07-25,6c7a19ff8eee8a88f0ce15918f48f9bc,1326366334,40.768145,-80.518149,0.0
19634,2019-01-12 22:48:41,340103199302564,fraud_White and Sons,home,42.83,Sophia,Dickson,F,9047 Rodriguez Turnpike,Gibsonville,NC,27249,36.1183,-79.5685,12486,Arboriculturist,1934-02-09,d6bc0dd7a5652364813ab030d1025f89,1326408521,36.885335,-80.32151800000001,0.0
31681,2019-01-20 00:36:49,379897244598068,fraud_Strosin-Cruickshank,grocery_pos,94.17,Frank,Key,M,5537 Jessica Plaza,Pewee Valley,KY,40056,38.3039,-85.4834,3263,Stage manager,1930-02-28,a738d821f0ba591b9bb935cb0412b15c,1327019809,38.440259000000005,-84.929572,0.0
25748,2019-01-15 18:00:35,501831082224,fraud_Rippin-VonRueden,health_fitness,64.52,Corey,Jones,M,709 George Underpass Apt. 080,West Decatur,PA,16878,40.9493,-78.3129,1762,Armed forces logistics/support/administrative officer,1962-05-04,2a44271c27d43ad24a703ea7a79e3813,1326650435,40.21841,-78.40141700000001,0.0
4325,2019-01-03 16:56:01,4570636521433188,"fraud_Reichert, Rowe and Mraz",shopping_net,3.05,Christine,Leblanc,F,5097 Jodi Vista Suite 811,Deltona,FL,32725,28.8989,-81.2473,88735,Commercial horticulturist,1988-04-09,cfd94ede074b574278d5a43baad07388,1325609761,28.746165,-81.82232900000001,0.0
18266,2019-01-12 00:02:50,371683116218417,"fraud_Greenholt, Jacobi and Gleason",gas_transport,60.31,Debra,Becker,F,384 Jonathan Hills,Iselin,NJ,8830,40.5716,-74.3167,18459,Emergency planning/management officer,1929-03-19,73f47a59ffd307006adba4ae112247a9,1326326570,41.158674,-74.746864,0.0
33023,2019-01-20 17:21:07,4584931703207308232,"fraud_Ruecker, Beer and Collier",shopping_net,20.08,Amanda,Gomez,F,8152 Brittany Centers,Dallas,TX,75218,32.8463,-96.6972,1263321,"Designer, ceramics/pottery",1975-04-16,996b7a8cf0826af88e3f2d4283d9c45f,1327080067,31.906979,-97.052039,0.0
4121,2019-01-03 13:48:10,4223708906367574214,fraud_Jerde-Hermann,travel,602.65,Adam,Riddle,M,27718 Mason Bypass,Mount Saint Joseph,OH,45051,39.0965,-84.6431,177,Exhibition designer,1974-05-30,daf5b06ec9764c8b97088fca53dfffde,1325598490,39.401913,-85.442546,0.0
30169,2019-01-18 22:27:21,3501942333500073,fraud_Bednar Inc,travel,4.61,Lori,Bishop,F,08056 Alvarado Club Suite 699,Phoenix,AZ,85086,33.8155,-112.1202,1312922,Counselling psychologist,1999-11-30,f3dd5827b959d89d5014a4ea650f4a8b,1326925641,34.813027000000005,-112.862581,0.0
28400,2019-01-17 15:34:23,3593118134380341,fraud_Pacocha-Weissnat,kids_pets,44.62,Laura,Casey,F,6114 Moran Way,Steuben,ME,4680,44.4971,-67.9503,1131,Make,1959-05-10,2a9b71a296a50980e5499a1c5f586fa1,1326814463,45.132333,-67.142489,0.0
27242,2019-01-16 15:57:42,4277232699798846,fraud_Jast and Sons,food_dining,21.9,Jennifer,Vance,F,13299 Patrick Terrace,Rhame,ND,58651,46.1664,-103.7079,475,Illustrator,1955-11-10,3cd6b46e887f6e33e011d44c229cbbb2,1326729462,45.666502,-104.657094,0.0
23440,2019-01-14 18:27:23,213148039875802,fraud_Homenick LLC,personal_care,30.94,Jill,Jacobs,F,034 Kimberly Mountains,Brandon,FL,33510,27.9551,-82.2966,79613,Environmental consultant,1978-11-30,431365614de88af990aefd422a29dfa3,1326565643,27.199820000000003,-82.462367,0.0
7427,2019-01-05 20:57:18,4935858973307492,fraud_Zboncak Ltd,food_dining,58.04,Lance,Wagner,M,6003 Brady Shoal Apt. 449,Irwinton,GA,31042,32.8088,-83.17399999999999,1841,Film/video editor,1975-06-01,a052027b9b3127cf227088d29fe13aee,1325797038,33.643833,-83.028423,0.0
17024,2019-01-11 04:08:45,2248735346244816,fraud_Friesen-Stamm,gas_transport,40.27,Jacob,Weber,M,29156 Mark Park Apt. 108,Utica,KS,67584,38.6411,-100.138,269,Product/process development scientist,1962-11-11,82b49942562bc714fa18760954522e7f,1326254925,39.241916,-99.632218,0.0
6373,2019-01-05 03:06:15,3576431665303017,fraud_Hills-Olson,grocery_net,70.22,Jessica,Ward,F,72269 Elizabeth Field Apt. 132,Phoenix,AZ,85020,33.5623,-112.0559,1312922,Contractor,1981-10-24,0d0816e5c7f830fe07c4345a121d0eb4,1325732775,33.269391,-111.182477,0.0
685,2019-01-01 08:58:42,30407675418785,fraud_Erdman-Kertzmann,gas_transport,75.1,Danielle,Evans,F,76752 David Lodge Apt. 064,Breesport,NY,14816,42.1939,-76.7361,520,Psychotherapist,1991-10-13,2b33059ee12def209f4dfcca0953e211,1325408322,41.594721,-76.236887,0.0
10835,2019-01-07 13:36:28,4390966588600992777,fraud_Jakubowski Inc,home,36.24,Kyle,Simmons,M,8149 Harris Divide,Oklahoma City,OK,73134,35.6174,-97.5583,640470,Advertising copywriter,1966-06-24,e43a3fc6ca87bb5f1277789b1833d0a8,1325943388,35.441333,-96.914543,0.0
33377,2019-01-20 21:19:21,213161231269724,"fraud_Mueller, Gerhold and Mueller",health_fitness,42.42,Alyssa,Morgan,F,622 Robin Run Suite 764,Gadsden,AL,35901,34.048,-85.9246,67082,Physiological scientist,1963-02-09,5bbf02612b272abec2b384aee6a6fbed,1327094361,34.120624,-85.426802,0.0
17163,2019-01-11 06:39:51,4859525594182537,fraud_Bailey-Morar,grocery_pos,86.06,Rebecca,Farley,F,383 Long Islands,Downsville,NY,13755,42.0716,-75.0152,1228,"Psychotherapist, child",1990-02-25,88c93a799140f15cc34f7f4d999bcbac,1326263991,41.798428,-75.431104,0.0
20394,2019-01-13 10:09:32,4410582919485061752,fraud_Prohaska-Murray,gas_transport,72.02,David,Cole,M,7955 Allen Orchard Apt. 336,Springfield,GA,31329,32.3697,-81.3618,9034,"Therapist, occupational",1969-03-02,681defcf5a155635f8a92422472566b0,1326449372,32.569389,-80.617846,0.0
22316,2019-01-14 07:32:46,3568736585751727,fraud_DuBuque LLC,grocery_pos,108.14,Thomas,Cross,M,7566 Thompson Creek Apt. 827,Elkhart,IA,50073,41.8114,-93.4855,1195,Trading standards officer,1974-03-13,d29a06ccbc1d7eaddc0cfbb922e9d1b8,1326526366,40.890503,-94.129302,0.0
30238,2019-01-18 23:19:41,30131826429364,fraud_Sawayn PLC,shopping_pos,7.58,Brianna,Foley,F,57256 Raymond Ports,Knoxville,TN,37932,35.9335,-84.1481,391389,"Designer, industrial/product",1994-04-22,326cf1c884a41fa3165125838dfdd24e,1326928781,36.071822,-84.82175500000001,0.0
21307,2019-01-13 19:59:46,4926376199189801,fraud_Torphy-Kertzmann,health_fitness,40.11,Claire,Davis,F,83685 Matthew Center Suite 870,Cherokee Village,AR,72529,36.3011,-91.5281,4726,Pharmacologist,1977-06-07,55f045016e527aeec062e755d32e2c55,1326484786,37.256916,-90.990237,0.0
729,2019-01-01 09:28:41,4239436242473,fraud_Luettgen PLC,gas_transport,57.35,James,Leon,M,826 Benjamin Stravenue,Alexandria,VA,22311,38.832,-77.12,321490,"Scientist, biomedical",1991-10-04,c020bb0dece2abd9331bcbe4560d9fda,1325410121,38.410706,-76.56687099999999,0.0
26865,2019-01-16 08:43:20,630424987505,fraud_Morar Inc,grocery_net,28.5,Jennifer,Black,F,2870 Bean Terrace Apt. 756,Thomas,WV,26292,39.1505,-79.503,836,Forensic psychologist,1981-08-29,79e4ced43494f9ca991a68362872be28,1326703400,39.915749,-79.92108,0.0
3106,2019-01-02 16:39:23,6011860238257910,fraud_Heaney-Marquardt,entertainment,9.02,Lisa,Mendez,F,44259 Beth Station Suite 215,Lahoma,OK,73754,36.385,-98.0727,1078,"Programme researcher, broadcasting/film/video",1952-07-06,2b01004c2e7420352e96811171f45e44,1325522363,36.300052,-97.405388,0.0
5427,2019-01-04 13:24:53,6011438889172900,fraud_Waelchi-Wolf,kids_pets,32.01,Allison,Allen,F,40624 Rebecca Spurs,De Witt,AR,72042,34.2853,-91.3336,5161,Electrical engineer,1993-04-08,31d668223b673bff4292a3083fcc6be0,1325683493,34.434956,-91.008987,0.0
32603,2019-01-20 13:27:58,4769426683924058915,fraud_Morissette LLC,entertainment,7.97,Andrea,Cruz,F,26572 Hodge Villages Suite 512,Mifflin,PA,17058,40.5553,-77.4001,1909,Mining engineer,1954-08-22,bc041ceb31f20027ed46575e86648abb,1327066078,39.768847,-78.173,0.0
4890,2019-01-04 02:56:10,3566875419572867,"fraud_Casper, Hand and Zulauf",grocery_pos,108.49,Adam,Mcdonald,M,997 Cameron Meadow Apt. 980,South Hero,VT,5486,44.64,-73.3113,1654,Transport planner,1991-01-31,1d4a67a2193211010c0e28bf61f82eac,1325645770,44.275731,-74.27188699999999,0.0
15473,2019-01-09 22:24:49,6526955903501879,"fraud_Moore, Dibbert and Koepp",misc_net,835.36,Jennifer,Scott,F,7351 Cindy Well Suite 099,Naples,FL,34120,26.3304,-81.5871,276002,Medical technical officer,1950-12-14,7cdedb2010fe2e4dfc6a14c1c2436e48,1326147889,26.855446,-82.54817800000001,1.0
6746,2019-01-05 10:47:20,3525590521269779,fraud_Erdman-Kertzmann,gas_transport,49.19,Scott,Fuller,M,861 Karen Common,Haw River,NC,27258,36.0424,-79.3242,6006,Paramedic,1984-07-20,14a3b3140b9f40bae10ec4eb77e8ffad,1325760440,36.685422,-79.126104,0.0
7793,2019-01-06 01:41:32,4502539526809429801,fraud_Lesch Ltd,shopping_pos,1.01,Stephanie,Cummings,F,1025 Robin Square,Ash Flat,AR,72513,36.2201,-91.6421,2856,Hydrologist,1926-08-27,6491e5b3f5ca4be0cd73bef0f0ea84e1,1325814092,35.235785,-92.489721,0.0
2375,2019-01-01 23:39:25,345933964507467,fraud_Shields-Wunsch,health_fitness,85.06,Carol,Dillon,F,27479 Reeves Dale,Whaleyville,MD,21872,38.4121,-75.2811,718,Regulatory affairs officer,1985-03-19,dbbd7d43afa048d22c77d2f83720b3de,1325461165,38.573394,-75.056649,0.0
16216,2019-01-10 14:47:58,639030014711,"fraud_Lakin, Ferry and Beatty",food_dining,62.7,Stephen,Lopez,M,696 Matthew Ford Suite 157,Olmsted,IL,62970,37.1935,-89.0933,639,Mechanical engineer,1982-08-01,73f98c0f7e26d7d40f32797044e4eb0f,1326206878,36.761261,-88.550392,0.0
3517,2019-01-02 23:42:47,370818583810103,fraud_Beier-Hyatt,shopping_pos,1.14,John,Davis,M,9670 Monroe Junctions,Rockwood,PA,15557,39.9373,-79.1865,3684,General practice doctor,1976-01-10,af0c497b2efbd4571e6406086bc3b8f1,1325547767,40.411653,-79.925039,0.0
9805,2019-01-07 01:38:41,30150717898388,fraud_Kunde-Sanford,misc_net,7.02,Raymond,Lloyd,M,5930 Rebecca Bridge Apt. 444,Paint Rock,AL,35764,34.7031,-86.3068,653,Paediatric nurse,1966-06-19,9949d39d2726f92fe89cb24d8521ba48,1325900321,35.224639,-87.127509,0.0
5910,2019-01-04 19:36:56,676372984911,"fraud_Roob, Conn and Tremblay",shopping_pos,5.05,Vicki,Mendoza,F,3645 Atkins Island Apt. 238,Esbon,KS,66941,39.7562,-98.4462,242,Tourism officer,1987-07-18,4bbfbb308739872d7d6d0fd799086ea6,1325705816,40.334673,-97.983514,0.0
23208,2019-01-14 16:36:07,577588686219,"fraud_Cremin, Hamill and Reichel",misc_pos,136.63,James,Strickland,M,25454 Leonard Lake,Spring Church,PA,15686,40.6153,-79.4545,972,Public relations account executive,1997-10-23,0edc2c70ae33bfb0ddf73b826f78389d,1326558967,40.225564,-78.981021,0.0
34457,2019-01-21 10:53:37,584673555952,"fraud_Schmeler, Bashirian and Price",shopping_net,18.55,Jessica,Jordan,F,071 Wise Trace,Coleharbor,ND,58531,47.5196,-101.2332,307,Make,1930-08-13,3fe56187c68f6003dd1bf1a2c1a4b729,1327143217,47.885981,-100.982798,0.0
13298,2019-01-08 14:20:05,376028110684021,"fraud_O'Connell, Botsford and Hand",home,82.28,Aaron,Murray,M,624 Hale Springs Apt. 572,Meadville,MO,64659,39.7795,-93.3014,964,Tourist information centre manager,1974-12-23,9d7b371a4dc00cf9f776252248bb0953,1326032405,40.097671000000005,-92.915131,0.0
22201,2019-01-14 06:06:20,4220345354880,"fraud_Morissette, Weber and Wiegand",grocery_net,101.29,Patrick,Torres,M,27386 Snyder Station,Oxford,MI,48371,42.8223,-83.2829,24840,Agricultural consultant,1960-01-20,d2ddb41a4455320a231cc8534a2dac72,1326521180,41.989349,-83.00353299999999,0.0
2361,2019-01-01 23:32:34,4683638447911,fraud_Fritsch LLC,travel,472.05,Daniel,Boyd,M,8925 Nicholas Points,Egan,LA,70531,30.251,-92.5002,1261,Broadcast presenter,1972-07-01,bdbce5e1f6c90de25a82854f029f45cf,1325460754,30.861309,-93.37296,0.0
3480,2019-01-02 23:12:36,4957924165498,fraud_Schoen Ltd,kids_pets,85.86,Alan,Parsons,M,0547 Russell Ford Suite 574,Kirk,CO,80824,39.6171,-102.4776,207,Network engineer,1955-12-04,7f92f58c8ec70ddfe5b6eb13f7756c3c,1325545956,40.457621,-102.985376,0.0
9926,2019-01-07 02:51:56,4640395708703,fraud_Erdman-Kertzmann,gas_transport,85.42,Melissa,Krause,F,67632 Martin Gateway,Fordoche,LA,70732,30.6576,-91.6264,1178,Community education officer,1951-06-13,d2a316ff6a960c35f6a44b916a584aa2,1325904716,30.374266,-91.521318,0.0
4877,2019-01-04 02:41:08,4198470814557,"fraud_Eichmann, Bogan and Rodriguez",gas_transport,63.6,Christie,Williamson,F,519 Jerry Views,Avoca,IA,51521,41.4768,-95.3509,2036,Engineering geologist,1971-08-20,2c8d879e015daa2423b9041e9b63f9ce,1325644868,42.067502000000005,-95.272247,0.0
18998,2019-01-12 14:37:39,340951438290556,fraud_Botsford Ltd,shopping_pos,1058.45,Maria,Garcia,F,865 Thomas Village,Orangeburg,NY,10962,41.0442,-73.9609,5950,Records manager,1971-07-02,3f9976cfd37d80455de3cbd38e0c7a2e,1326379059,40.270152,-74.254419,0.0
25400,2019-01-15 15:09:18,6011382886333463,fraud_Labadie LLC,personal_care,81.99,Martin,Duarte,M,6251 Payne Flats Apt. 581,Luzerne,MI,48636,44.6001,-84.2931,864,General practice doctor,1942-05-04,49d170c41c499036e93744e8245c301e,1326640158,44.650382,-85.036961,0.0
1336,2019-01-01 15:17:48,4254074738931278,fraud_Kling-Ernser,entertainment,32.21,Gary,Hall,M,69085 Short Shores,Allentown,NY,14707,42.0737,-78.0594,239,Radio producer,1956-05-02,8e0985f10a18b0f3b9a76e29041d4693,1325431068,41.116755,-78.131258,0.0
7625,2019-01-05 23:37:27,3596357274378601,fraud_Dibbert-Green,entertainment,187.52,David,Everett,M,4138 David Fall,Morrisdale,PA,16858,41.0001,-78.2357,3688,Advice worker,1973-05-27,e76610c39f219921794282591047d6d2,1325806647,41.035058,-78.931108,0.0
33365,2019-01-20 21:13:02,374930071163758,fraud_Larkin Ltd,kids_pets,10.36,Daniel,Escobar,M,61390 Hayes Port,Romulus,MI,48174,42.2203,-83.3583,31515,Police officer,1971-11-05,289a49240df75a66c7f71f0cb9c580f5,1327093982,41.555401,-83.887345,0.0
33960,2019-01-21 04:09:12,4005676619255478,fraud_Nader-Heller,misc_net,5.67,William,Perry,M,458 Phillips Island Apt. 768,Denham Springs,LA,70726,30.459,-90.9027,71335,Herbalist,1994-05-31,7e1a62fb15be159c23be4c5089bfaab6,1327118952,30.866889,-90.195945,0.0
32734,2019-01-20 14:43:07,2356276337669917,"fraud_Hodkiewicz, Prohaska and Paucek",travel,2.97,Benjamin,Harris,M,0881 Lori Pines,Chester,MD,21619,38.9583,-76.2842,5848,Paediatric nurse,1981-02-15,de7e88031fd89a36bdcfda442b3ad7e3,1327070587,38.063514,-76.796291,0.0
8317,2019-01-06 09:53:44,30344654314976,fraud_Beier-Hyatt,shopping_pos,6.4,Christine,Johnson,F,8011 Chapman Tunnel Apt. 568,Blairsden-Graeagle,CA,96103,39.8127,-120.6405,1725,Chartered legal executive (England and Wales),1967-05-27,1cb06d875e1dd1bc3cb0b4f6c8f0d05b,1325843624,38.864167,-119.931847,0.0
2201,2019-01-01 22:09:31,372509258176510,fraud_Fisher-Schowalter,shopping_net,84.3,Kristen,Hanson,F,26544 Andrea Glen,Goodrich,MI,48438,42.9147,-83.4845,6951,Learning disability nurse,1985-06-18,c1d807107cccd170343272670468db3f,1325455771,43.291311,-82.64728199999999,0.0
14827,2019-01-09 10:59:45,3506042666828517,fraud_Koss and Sons,gas_transport,78.12,Christine,Burns,F,343 Hannah Parkway,Comfort,WV,25049,38.1372,-81.5962,630,Fine artist,1959-07-30,e8464e8daadeb3e9ee6a76f0f7a66973,1326106785,37.845257,-81.643498,0.0
34694,2019-01-21 13:02:21,630469040731,fraud_Altenwerth-Kilback,home,109.33,Meredith,Ayala,F,7107 Henderson Station,Cascade Locks,OR,97014,45.67100000000001,-121.8686,1288,Barrister,1936-05-01,4685811c35c0f9f1835b4e149d4c2b72,1327150941,45.022067,-122.648681,0.0
32008,2019-01-20 05:22:41,4424338559877976,fraud_Kuhn LLC,misc_net,82.6,Denise,Barnett,F,23220 Eaton Harbors,Kirby,OH,43330,40.813,-83.4196,118,Private music teacher,1957-11-12,a07061e04d58e18a5a73073cdf8554e0,1327036961,40.843182,-82.97892900000001,0.0
27963,2019-01-17 06:51:37,30044330818990,fraud_Auer-Mosciski,grocery_pos,202.78,Allison,Ayala,F,87665 Karen Mill Apt. 586,Fort Myers,FL,33967,26.4722,-81.8122,224256,Paramedic,1985-08-29,99f59620f6abba41436daf5c3465b4ec,1326783097,26.292832,-82.448194,0.0
